date,hour,weather,temp,atemp,humidity,windspeed
2011-10-30,9,"Clear, Few clouds, Partly cloudy, Partly cloudy",12.3,14.395,65.0,16.998
2011-10-30,10,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.12,16.665,61.0,6.003
2011-10-30,11,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.76,17.425,53.0,15.001
2011-10-30,12,"Clear, Few clouds, Partly cloudy, Partly cloudy",15.58,19.695,50.0,12.998
2011-10-30,13,"Clear, Few clouds, Partly cloudy, Partly cloudy",16.4,20.455,43.0,15.001
2011-10-30,14,"Clear, Few clouds, Partly cloudy, Partly cloudy",17.22,21.21,38.0,12.998
2011-10-30,15,"Clear, Few clouds, Partly cloudy, Partly cloudy",17.22,21.21,35.0,11.001
2011-10-30,16,"Clear, Few clouds, Partly cloudy, Partly cloudy",17.22,21.21,32.0,8.998
2011-10-30,17,"Clear, Few clouds, Partly cloudy, Partly cloudy",16.4,20.455,35.0,7.002
2011-10-30,18,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.76,17.425,40.0,8.998
2011-10-30,19,"Clear, Few clouds, Partly cloudy, Partly cloudy",22.96,26.515,49.0,19.999
2011-10-30,20,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.94,18.18,57.0,0.0
2011-10-30,21,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.12,17.425,66.0,0.0
2011-10-30,22,"Clear, Few clouds, Partly cloudy, Partly cloudy",12.3,16.665,75.0,0.0
2011-10-30,23,"Clear, Few clouds, Partly cloudy, Partly cloudy",10.66,15.15,87.0,0.0
2011-10-31,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",10.66,15.15,87.0,0.0
2011-10-31,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",10.66,15.15,81.0,0.0
2011-10-31,2,"Clear, Few clouds, Partly cloudy, Partly cloudy",9.84,14.395,87.0,0.0
2011-10-31,3,"Clear, Few clouds, Partly cloudy, Partly cloudy",9.84,12.88,87.0,7.002
2011-10-31,4,"Clear, Few clouds, Partly cloudy, Partly cloudy",9.84,14.395,87.0,0.0
2011-10-31,5,"Clear, Few clouds, Partly cloudy, Partly cloudy",9.02,13.635,93.0,0.0
2011-10-31,6,"Clear, Few clouds, Partly cloudy, Partly cloudy",9.84,14.395,87.0,0.0
2011-10-31,7,"Clear, Few clouds, Partly cloudy, Partly cloudy",9.84,14.395,93.0,0.0
2011-10-31,8,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",11.48,15.91,87.0,0.0
2011-10-31,9,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",13.12,15.91,76.0,11.001
2011-10-31,10,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",14.76,17.425,57.0,11.001
2011-10-31,11,"Clear, Few clouds, Partly cloudy, Partly cloudy",16.4,20.455,50.0,8.998
2011-10-31,12,"Clear, Few clouds, Partly cloudy, Partly cloudy",17.22,21.21,44.0,15.001
2011-10-31,13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",18.04,21.97,44.0,15.001
2011-10-31,14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",18.04,21.97,47.0,15.001
2011-10-31,15,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.04,21.97,47.0,11.001
2011-10-31,16,"Clear, Few clouds, Partly cloudy, Partly cloudy",17.22,21.21,54.0,11.001
2011-10-31,17,"Clear, Few clouds, Partly cloudy, Partly cloudy",17.22,21.21,54.0,8.998
2011-10-31,18,"Clear, Few clouds, Partly cloudy, Partly cloudy",16.4,20.455,66.0,6.003
2011-10-31,19,"Clear, Few clouds, Partly cloudy, Partly cloudy",16.4,20.455,66.0,6.003
2011-10-31,20,"Clear, Few clouds, Partly cloudy, Partly cloudy",16.4,20.455,66.0,6.003
2011-10-31,21,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",14.76,17.425,76.0,12.998
2011-10-31,22,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",14.76,17.425,76.0,12.998
2011-10-31,23,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",14.76,17.425,76.0,12.998
2011-11-01,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",14.76,17.425,87.0,11.001
2011-11-01,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.76,17.425,81.0,8.998
2011-11-01,2,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",14.76,17.425,81.0,11.001
2011-11-01,3,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",14.76,17.425,81.0,8.998
2011-11-01,4,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.94,15.91,81.0,15.001
2011-11-01,5,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.12,15.91,81.0,12.998
2011-11-01,6,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.12,15.91,81.0,12.998
2011-11-01,7,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.94,16.665,76.0,12.998
2011-11-01,8,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.76,16.665,71.0,16.998
2011-11-01,9,"Clear, Few clouds, Partly cloudy, Partly cloudy",16.4,20.455,66.0,11.001
2011-11-01,10,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.04,21.97,62.0,8.998
2011-11-01,11,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.86,22.725,63.0,7.002
2011-11-01,12,"Clear, Few clouds, Partly cloudy, Partly cloudy",20.5,24.24,48.0,6.003
2011-11-01,13,"Clear, Few clouds, Partly cloudy, Partly cloudy",19.68,23.485,55.0,12.998
2011-11-01,14,"Clear, Few clouds, Partly cloudy, Partly cloudy",20.5,24.24,48.0,16.998
2011-11-01,15,"Clear, Few clouds, Partly cloudy, Partly cloudy",20.5,24.24,45.0,8.998
2011-11-01,16,"Clear, Few clouds, Partly cloudy, Partly cloudy",19.68,23.485,44.0,11.001
2011-11-01,17,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.04,21.97,54.0,11.001
2011-11-01,18,"Clear, Few clouds, Partly cloudy, Partly cloudy",17.22,21.21,58.0,7.002
2011-11-01,19,"Clear, Few clouds, Partly cloudy, Partly cloudy",17.22,21.21,58.0,6.003
2011-11-01,20,"Clear, Few clouds, Partly cloudy, Partly cloudy",16.4,20.455,71.0,0.0
2011-11-01,21,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.76,18.94,81.0,0.0
2011-11-01,22,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.76,18.94,81.0,0.0
2011-11-01,23,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.94,18.18,87.0,0.0
2011-11-02,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.12,17.425,87.0,0.0
2011-11-02,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",12.3,16.665,87.0,0.0
2011-11-02,2,"Clear, Few clouds, Partly cloudy, Partly cloudy",12.3,16.665,87.0,0.0
2011-11-02,3,"Clear, Few clouds, Partly cloudy, Partly cloudy",12.3,16.665,75.0,0.0
2011-11-02,4,"Clear, Few clouds, Partly cloudy, Partly cloudy",12.3,16.665,87.0,0.0
2011-11-02,5,"Clear, Few clouds, Partly cloudy, Partly cloudy",12.3,16.665,81.0,0.0
2011-11-02,6,"Clear, Few clouds, Partly cloudy, Partly cloudy",12.3,16.665,81.0,0.0
2011-11-02,7,"Clear, Few clouds, Partly cloudy, Partly cloudy",12.3,16.665,81.0,0.0
2011-11-02,8,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.12,17.425,87.0,0.0
2011-11-02,9,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.94,18.18,87.0,0.0
2011-11-02,10,"Clear, Few clouds, Partly cloudy, Partly cloudy",16.4,20.455,71.0,6.003
2011-11-02,11,"Clear, Few clouds, Partly cloudy, Partly cloudy",17.22,21.21,71.0,8.998
2011-11-02,12,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.86,22.725,55.0,11.001
2011-11-02,13,"Clear, Few clouds, Partly cloudy, Partly cloudy",19.68,23.485,48.0,11.001
2011-11-02,14,"Clear, Few clouds, Partly cloudy, Partly cloudy",20.5,24.24,45.0,11.001
2011-11-02,15,"Clear, Few clouds, Partly cloudy, Partly cloudy",19.68,23.485,51.0,11.001
2011-11-02,16,"Clear, Few clouds, Partly cloudy, Partly cloudy",19.68,23.485,51.0,7.002
2011-11-02,17,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.04,21.97,62.0,12.998
2011-11-02,18,"Clear, Few clouds, Partly cloudy, Partly cloudy",17.22,21.21,71.0,11.001
2011-11-02,19,"Clear, Few clouds, Partly cloudy, Partly cloudy",16.4,20.455,76.0,8.998
2011-11-02,20,"Clear, Few clouds, Partly cloudy, Partly cloudy",16.4,20.455,66.0,8.998
2011-11-02,21,"Clear, Few clouds, Partly cloudy, Partly cloudy",15.58,19.695,71.0,8.998
2011-11-02,22,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.76,17.425,71.0,8.998
2011-11-02,23,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.76,18.18,76.0,6.003
2011-11-03,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.76,18.18,76.0,6.003
2011-11-03,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.94,16.665,81.0,8.998
2011-11-03,2,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.94,16.665,76.0,8.998
2011-11-03,3,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.94,16.665,81.0,8.998
2011-11-03,4,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.12,16.665,81.0,6.003
2011-11-03,5,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.12,16.665,81.0,8.998
2011-11-03,6,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.94,16.665,76.0,12.998
2011-11-03,7,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",13.12,16.665,81.0,6.003
2011-11-03,8,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",13.94,17.425,81.0,6.003
2011-11-03,9,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",14.76,17.425,81.0,12.998
2011-11-03,10,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",16.4,20.455,76.0,12.998
2011-11-03,11,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.04,21.97,67.0,12.998
2011-11-03,12,"Clear, Few clouds, Partly cloudy, Partly cloudy",20.5,24.24,51.0,12.998
2011-11-03,13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",21.32,25.0,48.0,16.998
2011-11-03,14,"Clear, Few clouds, Partly cloudy, Partly cloudy",21.32,25.0,52.0,11.001
2011-11-03,15,"Clear, Few clouds, Partly cloudy, Partly cloudy",21.32,25.0,52.0,11.001
2011-11-03,16,"Clear, Few clouds, Partly cloudy, Partly cloudy",21.32,25.0,48.0,12.998
2011-11-03,17,"Clear, Few clouds, Partly cloudy, Partly cloudy",19.68,23.485,55.0,6.003
2011-11-03,18,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.86,22.725,63.0,8.998
2011-11-03,19,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.04,21.97,67.0,6.003
2011-11-03,20,"Clear, Few clouds, Partly cloudy, Partly cloudy",17.22,21.21,71.0,7.002
2011-11-03,21,"Clear, Few clouds, Partly cloudy, Partly cloudy",16.4,20.455,76.0,8.998
2011-11-03,22,"Clear, Few clouds, Partly cloudy, Partly cloudy",16.4,20.455,82.0,0.0
2011-11-03,23,"Clear, Few clouds, Partly cloudy, Partly cloudy",16.4,20.455,82.0,6.003
2011-11-04,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",16.4,20.455,82.0,0.0
2011-11-04,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",16.4,20.455,82.0,0.0
2011-11-04,2,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",16.4,20.455,76.0,0.0
2011-11-04,3,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",15.58,19.695,87.0,11.001
2011-11-04,4,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",15.58,19.695,87.0,6.003
2011-11-04,5,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",15.58,19.695,87.0,0.0
2011-11-04,6,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",15.58,19.695,87.0,6.003
2011-11-04,7,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",16.4,20.455,86.0,15.001
2011-11-04,8,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",16.4,20.455,87.0,23.999
2011-11-04,9,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",17.22,21.21,71.0,31.001
2011-11-04,10,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",17.22,21.21,71.0,22.003
2011-11-04,11,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",18.04,21.97,67.0,30.003
2011-11-04,12,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",19.68,23.485,55.0,32.998
2011-11-04,13,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.04,21.97,51.0,27.999
2011-11-04,14,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.04,21.97,47.0,19.999
2011-11-04,15,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.86,22.725,44.0,26.003
2011-11-04,16,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.86,22.725,36.0,26.003
2011-11-04,17,"Clear, Few clouds, Partly cloudy, Partly cloudy",17.22,21.21,38.0,23.999
2011-11-04,18,"Clear, Few clouds, Partly cloudy, Partly cloudy",17.22,21.21,32.0,31.001
2011-11-04,19,"Clear, Few clouds, Partly cloudy, Partly cloudy",16.4,20.455,37.0,23.999
2011-11-04,20,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.76,16.665,43.0,19.001
2011-11-04,21,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.94,15.91,46.0,16.998
2011-11-04,22,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.94,15.15,46.0,22.003
2011-11-04,23,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.12,15.15,49.0,22.003
2011-11-05,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.12,14.395,45.0,23.999
2011-11-05,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.12,15.15,45.0,19.999
2011-11-05,2,"Clear, Few clouds, Partly cloudy, Partly cloudy",12.3,13.635,52.0,22.003
2011-11-05,3,"Clear, Few clouds, Partly cloudy, Partly cloudy",12.3,13.635,52.0,19.999
2011-11-05,4,"Clear, Few clouds, Partly cloudy, Partly cloudy",11.48,12.88,56.0,22.003
2011-11-05,5,"Clear, Few clouds, Partly cloudy, Partly cloudy",10.66,11.365,60.0,22.003
2011-11-05,6,"Clear, Few clouds, Partly cloudy, Partly cloudy",10.66,12.12,60.0,16.998
2011-11-05,7,"Clear, Few clouds, Partly cloudy, Partly cloudy",10.66,12.12,60.0,19.001
2011-11-05,8,"Clear, Few clouds, Partly cloudy, Partly cloudy",11.48,12.88,56.0,22.003
2011-11-05,9,"Clear, Few clouds, Partly cloudy, Partly cloudy",12.3,13.635,56.0,19.999
2011-11-05,10,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.12,15.15,53.0,16.998
2011-11-05,11,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.76,18.18,46.0,7.002
2011-11-05,12,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.76,17.425,46.0,11.001
2011-11-05,13,"Clear, Few clouds, Partly cloudy, Partly cloudy",16.4,20.455,37.0,7.002
2011-11-05,14,"Clear, Few clouds, Partly cloudy, Partly cloudy",17.22,21.21,35.0,8.998
2011-11-05,15,"Clear, Few clouds, Partly cloudy, Partly cloudy",16.4,20.455,37.0,12.998
2011-11-05,16,"Clear, Few clouds, Partly cloudy, Partly cloudy",16.4,20.455,40.0,15.001
2011-11-05,17,"Clear, Few clouds, Partly cloudy, Partly cloudy",15.58,19.695,40.0,11.001
2011-11-05,18,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.76,18.18,50.0,6.003
2011-11-05,19,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.94,18.18,53.0,0.0
2011-11-05,20,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.12,17.425,66.0,0.0
2011-11-05,21,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.12,17.425,66.0,0.0
2011-11-05,22,"Clear, Few clouds, Partly cloudy, Partly cloudy",12.3,16.665,65.0,0.0
2011-11-05,23,"Clear, Few clouds, Partly cloudy, Partly cloudy",11.48,15.91,70.0,0.0
2011-11-06,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",11.48,15.91,75.0,0.0
2011-11-06,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",10.66,15.15,81.0,0.0
2011-11-06,2,"Clear, Few clouds, Partly cloudy, Partly cloudy",10.66,15.15,81.0,0.0
2011-11-06,3,"Clear, Few clouds, Partly cloudy, Partly cloudy",9.84,14.395,87.0,0.0
2011-11-06,4,"Clear, Few clouds, Partly cloudy, Partly cloudy",9.84,14.395,87.0,0.0
2011-11-06,5,"Clear, Few clouds, Partly cloudy, Partly cloudy",9.84,12.12,87.0,8.998
2011-11-06,6,"Clear, Few clouds, Partly cloudy, Partly cloudy",10.66,14.395,81.0,6.003
2011-11-06,7,"Clear, Few clouds, Partly cloudy, Partly cloudy",10.66,13.635,87.0,7.002
2011-11-06,8,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",11.48,15.15,87.0,6.003
2011-11-06,9,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",12.3,15.91,75.0,6.003
2011-11-06,10,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.76,18.18,66.0,6.003
2011-11-06,11,"Clear, Few clouds, Partly cloudy, Partly cloudy",17.22,21.21,58.0,6.003
2011-11-06,12,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.04,21.97,54.0,0.0
2011-11-06,13,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.86,22.725,51.0,11.001
2011-11-06,14,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.86,22.725,55.0,12.998
2011-11-06,15,"Clear, Few clouds, Partly cloudy, Partly cloudy",19.68,23.485,51.0,12.998
2011-11-06,16,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.86,22.725,55.0,15.001
2011-11-06,17,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.04,21.97,62.0,11.001
2011-11-06,18,"Clear, Few clouds, Partly cloudy, Partly cloudy",17.22,21.21,71.0,7.002
2011-11-06,19,"Clear, Few clouds, Partly cloudy, Partly cloudy",15.58,19.695,76.0,12.998
2011-11-06,20,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.76,18.18,81.0,7.002
2011-11-06,21,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.76,18.18,81.0,6.003
2011-11-06,22,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.76,18.94,87.0,0.0
2011-11-06,23,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.94,17.425,87.0,6.003
2011-11-07,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.94,18.18,87.0,0.0
2011-11-07,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.94,18.18,87.0,0.0
2011-11-07,2,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.12,17.425,93.0,0.0
2011-11-07,3,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.12,17.425,93.0,0.0
2011-11-07,4,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.12,17.425,93.0,0.0
2011-11-07,5,"Clear, Few clouds, Partly cloudy, Partly cloudy",12.3,16.665,93.0,0.0
2011-11-07,6,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",11.48,15.91,93.0,0.0
2011-11-07,7,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",11.48,15.91,93.0,0.0
2011-11-07,8,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",12.3,15.91,100.0,6.003
2011-11-07,9,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",13.94,16.665,100.0,8.998
2011-11-07,10,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.76,17.425,93.0,8.998
2011-11-07,11,"Clear, Few clouds, Partly cloudy, Partly cloudy",17.22,21.21,77.0,7.002
2011-11-07,12,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.86,22.725,67.0,0.0
2011-11-07,13,"Clear, Few clouds, Partly cloudy, Partly cloudy",22.14,25.76,49.0,6.003
2011-11-07,14,"Clear, Few clouds, Partly cloudy, Partly cloudy",22.96,26.515,37.0,11.001
2011-11-07,15,"Clear, Few clouds, Partly cloudy, Partly cloudy",22.96,26.515,37.0,7.002
2011-11-07,16,"Clear, Few clouds, Partly cloudy, Partly cloudy",21.32,25.0,45.0,0.0
2011-11-07,17,"Clear, Few clouds, Partly cloudy, Partly cloudy",20.5,24.24,45.0,11.001
2011-11-07,18,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.86,22.725,59.0,7.002
2011-11-07,19,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.86,22.725,59.0,0.0
2011-11-07,20,"Clear, Few clouds, Partly cloudy, Partly cloudy",16.4,20.455,71.0,0.0
2011-11-07,21,"Clear, Few clouds, Partly cloudy, Partly cloudy",15.58,19.695,82.0,7.002
2011-11-07,22,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.76,18.18,81.0,6.003
2011-11-07,23,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.76,18.18,87.0,6.003
2011-11-08,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.94,17.425,87.0,6.003
2011-11-08,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.12,16.665,93.0,7.002
2011-11-08,2,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.12,17.425,87.0,0.0
2011-11-08,3,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.12,17.425,87.0,0.0
2011-11-08,4,"Clear, Few clouds, Partly cloudy, Partly cloudy",12.3,16.665,87.0,0.0
2011-11-08,5,"Clear, Few clouds, Partly cloudy, Partly cloudy",12.3,15.91,87.0,6.003
2011-11-08,6,"Clear, Few clouds, Partly cloudy, Partly cloudy",12.3,16.665,87.0,0.0
2011-11-08,7,"Clear, Few clouds, Partly cloudy, Partly cloudy",12.3,15.91,87.0,7.002
2011-11-08,8,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.12,16.665,93.0,7.002
2011-11-08,9,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.76,18.94,87.0,0.0
2011-11-08,10,"Clear, Few clouds, Partly cloudy, Partly cloudy",17.22,21.21,71.0,6.003
2011-11-08,11,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.86,22.725,63.0,8.998
2011-11-08,12,"Clear, Few clouds, Partly cloudy, Partly cloudy",21.32,25.0,52.0,8.998
2011-11-08,13,"Clear, Few clouds, Partly cloudy, Partly cloudy",22.14,25.76,49.0,11.001
2011-11-08,14,"Clear, Few clouds, Partly cloudy, Partly cloudy",22.96,26.515,46.0,7.002
2011-11-08,15,"Clear, Few clouds, Partly cloudy, Partly cloudy",23.78,27.275,46.0,7.002
2011-11-08,16,"Clear, Few clouds, Partly cloudy, Partly cloudy",22.96,26.515,46.0,8.998
2011-11-08,17,"Clear, Few clouds, Partly cloudy, Partly cloudy",21.32,25.0,43.0,11.001
2011-11-08,18,"Clear, Few clouds, Partly cloudy, Partly cloudy",19.68,23.485,55.0,8.998
2011-11-08,19,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.86,22.725,59.0,0.0
2011-11-08,20,"Clear, Few clouds, Partly cloudy, Partly cloudy",16.4,20.455,76.0,0.0
2011-11-08,21,"Clear, Few clouds, Partly cloudy, Partly cloudy",16.4,20.455,76.0,0.0
2011-11-08,22,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.76,18.94,87.0,0.0
2011-11-08,23,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.76,18.94,81.0,0.0
2011-11-09,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.76,18.94,87.0,0.0
2011-11-09,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.94,18.18,87.0,0.0
2011-11-09,2,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.12,17.425,93.0,0.0
2011-11-09,3,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.12,17.425,93.0,0.0
2011-11-09,4,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.12,17.425,87.0,0.0
2011-11-09,5,"Clear, Few clouds, Partly cloudy, Partly cloudy",12.3,16.665,87.0,0.0
2011-11-09,6,"Clear, Few clouds, Partly cloudy, Partly cloudy",12.3,16.665,87.0,0.0
2011-11-09,7,"Clear, Few clouds, Partly cloudy, Partly cloudy",12.3,16.665,87.0,0.0
2011-11-09,8,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.12,17.425,93.0,0.0
2011-11-09,9,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.94,18.18,93.0,0.0
2011-11-09,10,"Clear, Few clouds, Partly cloudy, Partly cloudy",16.4,20.455,76.0,7.002
2011-11-09,11,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.86,22.725,67.0,11.001
2011-11-09,12,"Clear, Few clouds, Partly cloudy, Partly cloudy",20.5,24.24,51.0,11.001
2011-11-09,13,"Clear, Few clouds, Partly cloudy, Partly cloudy",20.5,24.24,51.0,11.001
2011-11-09,14,"Clear, Few clouds, Partly cloudy, Partly cloudy",21.32,25.0,48.0,11.001
2011-11-09,15,"Clear, Few clouds, Partly cloudy, Partly cloudy",21.32,25.0,45.0,15.001
2011-11-09,16,"Clear, Few clouds, Partly cloudy, Partly cloudy",21.32,25.0,48.0,12.998
2011-11-09,17,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.86,22.725,63.0,7.002
2011-11-09,18,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.04,21.97,67.0,7.002
2011-11-09,19,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.04,21.97,72.0,7.002
2011-11-09,20,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.04,21.97,77.0,0.0
2011-11-09,21,"Clear, Few clouds, Partly cloudy, Partly cloudy",16.4,20.455,87.0,0.0
2011-11-09,22,"Clear, Few clouds, Partly cloudy, Partly cloudy",16.4,20.455,87.0,0.0
2011-11-09,23,"Clear, Few clouds, Partly cloudy, Partly cloudy",15.58,19.695,87.0,0.0
2011-11-10,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",16.4,20.455,87.0,0.0
2011-11-10,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",16.4,20.455,87.0,0.0
2011-11-10,2,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",15.58,19.695,94.0,0.0
2011-11-10,3,"Clear, Few clouds, Partly cloudy, Partly cloudy",15.58,19.695,94.0,6.003
2011-11-10,4,"Clear, Few clouds, Partly cloudy, Partly cloudy",15.58,19.695,94.0,6.003
2011-11-10,5,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",14.76,17.425,100.0,8.998
2011-11-10,6,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",14.76,17.425,100.0,8.998
